subject,event_idx,t_start,t_end,duration_s,n_windows,n_windows_resolved,label,label_str,near_miss,fp_class,gini,entropy_norm,top5_mass,mean_anomaly_score,max_anomaly_score,top5_channels
chb06,66,88740.0,88744.0,4.0,1,1,0,FP,False,remote_FP,0.3529380009495997,0.9286520962220505,0.521556494326354,-0.2701783776283264,-0.2701783776283264,P4-O2|CZ-PZ|C4-P4|FP2-F4|FP2-F8
chb06,67,89620.0,89704.0,84.0,21,21,0,FP,False,remote_FP,0.2911401116118315,0.9460988316238993,0.4622225818345875,0.8875828981399536,2.7667276859283447,F4-C4|FP2-F4|FP1-F3|C3-P3|F3-C3
chb06,68,90040.0,90044.0,4.0,1,1,0,FP,False,remote_FP,0.40459611532849826,0.907143146159377,0.5547187568201977,-1.2026104927062988,-1.2026104927062988,P3-O1|FP1-F3|F3-C3|T7-P7|CZ-PZ
chb06,69,90340.0,90344.0,4.0,1,1,0,FP,False,remote_FP,0.31683799490389997,0.9393585187655779,0.47622539034179495,-0.05897058546543121,-0.05897058546543121,C3-P3|P8-O2|FZ-CZ|P7-O1|C4-P4
chb06,70,90900.0,90904.0,4.0,1,1,0,FP,False,remote_FP,0.334617297566959,0.9380260142786282,0.5121585590946134,0.8325976729393005,0.8325976729393005,FP1-F7|T7-P7|T8-P8|F3-C3|P7-O1
chb06,71,91500.0,91504.0,4.0,1,1,0,FP,False,remote_FP,0.4088268348412596,0.8952317583041732,0.5326601557805003,1.815526008605957,1.815526008605957,T7-P7|C3-P3|FP1-F3|FZ-CZ|P3-O1
chb06,72,91960.0,91964.0,4.0,1,1,0,FP,False,remote_FP,0.2783912751967126,0.9567741538577331,0.45170179443664177,0.35317543148994446,0.35317543148994446,CZ-PZ|FZ-CZ|FP2-F8|FP1-F3|P8-O2
chb06,73,92760.0,92764.0,4.0,1,1,0,FP,False,remote_FP,0.445312768981484,0.8828891965101507,0.5854466313833371,0.4040863811969757,0.4040863811969757,CZ-PZ|T7-P7|F7-T7|FP2-F8|FP1-F3
chb06,74,93160.0,93164.0,4.0,1,1,0,FP,False,remote_FP,0.4887836091416897,0.8605124691036946,0.6183329078827685,0.20785346627235413,0.20785346627235413,T8-P8|FZ-CZ|C4-P4|F8-T8|F4-C4
chb06,75,93260.0,93264.0,4.0,1,1,0,FP,False,remote_FP,0.512233722977969,0.8401466743233669,0.630719590604464,0.4981866776943207,0.4981866776943207,FP1-F7|T7-P7|FZ-CZ|CZ-PZ|FP1-F3
chb06,76,93760.0,93884.0,124.0,31,31,0,FP,False,remote_FP,0.4681152706028304,0.8681646993973371,0.587365236258898,0.32985568046569824,6.0024495124816895,FP1-F7|P8-O2|FP2-F8|P3-O1|FP1-F3
chb06,77,94420.0,94424.0,4.0,1,1,0,FP,False,remote_FP,0.23042694789028828,0.9637701516068294,0.40318729332077635,-1.5958490371704102,-1.5958490371704102,F3-C3|P4-O2|FP1-F3|FP2-F4|C3-P3
chb06,78,94520.0,94524.0,4.0,1,1,0,FP,False,remote_FP,0.3707048815620968,0.9184779020326969,0.5074958514692373,0.6870949268341064,0.6870949268341064,F3-C3|F7-T7|C4-P4|C3-P3|CZ-PZ
chb06,79,95360.0,95364.0,4.0,1,1,0,FP,False,remote_FP,0.35751726054607236,0.925496338026063,0.5007844836805263,-0.34460046887397766,-0.34460046887397766,FP1-F7|FZ-CZ|F4-C4|P4-O2|FP2-F8
chb06,80,96460.0,96464.0,4.0,1,1,0,FP,False,remote_FP,0.3798947762407021,0.9189605217824558,0.5659297730331435,-0.9849514961242676,-0.9849514961242676,P3-O1|P4-O2|P7-O1|F4-C4|T7-P7
chb06,81,97180.0,97184.0,4.0,1,1,0,FP,False,remote_FP,0.39013683833811474,0.9150390654497851,0.5557661788376169,0.3879089951515198,0.3879089951515198,F7-T7|P7-O1|FP1-F7|T7-P7|P4-O2
chb06,82,99740.0,99804.0,64.0,16,16,0,FP,False,remote_FP,0.36621407148521534,0.9123118974493043,0.48348052895004734,0.769312858581543,8.601215362548828,P8-O2|T8-P8|C3-P3|FP2-F8|FP1-F7
chb06,83,100260.0,100264.0,4.0,1,1,0,FP,False,remote_FP,0.42901768387093564,0.8934191920525473,0.5602016397871218,1.0057755708694458,1.0057755708694458,FP1-F7|F8-T8|T8-P8|FP1-F3|T7-P7
chb06,84,100480.0,100484.0,4.0,1,1,0,FP,False,remote_FP,0.43579293121503837,0.8894147418270598,0.5933795751265756,0.4445112347602844,0.4445112347602844,C3-P3|FP1-F3|FP1-F7|F7-T7|FZ-CZ
chb06,85,100600.0,100604.0,4.0,1,1,0,FP,False,remote_FP,0.40326991138299095,0.9035506751413661,0.5339576417314776,-0.8354285955429077,-0.8354285955429077,P4-O2|P7-O1|FZ-CZ|T7-P7|FP2-F8
chb06,86,100900.0,100904.0,4.0,1,1,0,FP,False,remote_FP,0.3325079878492223,0.9359099021901025,0.48351662255063044,-1.4003551006317139,-1.4003551006317139,C3-P3|FP2-F4|FZ-CZ|FP1-F3|C4-P4
chb06,87,101840.0,101844.0,4.0,1,1,0,FP,False,remote_FP,0.3776783935109631,0.9189528176202435,0.5307730236185293,-0.7630978226661682,-0.7630978226661682,P4-O2|C3-P3|FP1-F7|F4-C4|C4-P4
chb06,88,103820.0,103824.0,4.0,1,1,0,FP,False,remote_FP,0.4209477849068961,0.8907600424429467,0.5688071762017861,-1.2910993099212646,-1.2910993099212646,P7-O1|C4-P4|FP2-F8|C3-P3|FP1-F3
chb06,89,104060.0,104144.0,84.0,21,21,0,FP,False,remote_FP,0.3857360606300104,0.910205922924269,0.5171234706416309,0.8447592854499817,4.382970333099365,P4-O2|P8-O2|P7-O1|FP1-F7|FZ-CZ
chb06,90,104580.0,104664.0,84.0,21,21,0,FP,False,remote_FP,0.38348357552499857,0.907306506557046,0.5239993784385603,1.6876027584075928,15.20333480834961,P7-O1|T7-P7|FP1-F7|T8-P8|P4-O2
chb13,0,80.0,84.0,4.0,1,1,0,FP,False,remote_FP,0.3010875196986851,0.9409258532858523,0.437019789679455,2.229550361633301,2.229550361633301,P8-O2|P4-O2|F4-C4|FZ-CZ|P7-O1
chb13,1,1100.0,1104.0,4.0,1,1,0,FP,False,remote_FP,0.37372998916459643,0.9221539082299636,0.5330813766689269,1.3633273839950562,1.3633273839950562,F4-C4|P7-O1|C4-P4|FZ-CZ|P3-O1
chb13,2,1500.0,1504.0,4.0,1,1,0,FP,False,remote_FP,0.4938783422051831,0.8525097704297367,0.6014964772319124,1.0688447952270508,1.0688447952270508,FP2-F4|F4-C4|P3-O1|FZ-CZ|P7-O1
chb13,3,1640.0,1664.0,24.0,6,6,0,FP,False,remote_FP,0.3792712481023428,0.915438139128877,0.510994322652123,0.5998228192329407,1.4352302551269531,FP2-F4|P4-O2|F4-C4|FP1-F3|F8-T8
chb13,4,2780.0,2784.0,4.0,1,1,0,FP,False,remote_FP,0.3563062501158696,0.927171493734122,0.5223599095005251,-0.5175364017486572,-0.5175364017486572,C3-P3|P4-O2|P8-O2|FP2-F4|P3-O1
chb13,5,3140.0,3144.0,4.0,1,1,0,FP,False,remote_FP,0.4417608842383871,0.8887515911845514,0.6151906561609239,2.1948070526123047,2.1948070526123047,FP2-F4|P7-O1|T7-P7|P3-O1|F7-T7
chb13,6,3240.0,3244.0,4.0,1,1,0,FP,False,remote_FP,0.5013920400836307,0.8506307377449661,0.6341999287666027,1.8158531188964844,1.8158531188964844,P4-O2|F8-T8|FP2-F4|C4-P4|P3-O1
chb13,7,5540.0,5544.0,4.0,1,1,0,FP,False,remote_FP,0.34347939948244743,0.9245759731083916,0.486587038157338,-1.1832280158996582,-1.1832280158996582,CZ-PZ|P8-O2|C3-P3|FP2-F4|FP1-F7
chb13,8,5640.0,5644.0,4.0,1,1,0,FP,False,remote_FP,0.39552027475783125,0.9054536490981924,0.5239496004562211,1.7690280675888062,1.7690280675888062,F7-T7|FP1-F3|P8-O2|P7-O1|FZ-CZ
chb13,9,6220.0,6284.0,64.0,16,16,0,FP,False,remote_FP,0.32367076168559716,0.9372894599301215,0.48124860800579566,1.010266900062561,4.252654075622559,FP2-F8|FZ-CZ|T8-P8|F8-T8|T7-P7
chb13,10,7440.0,7444.0,4.0,1,1,0,FP,False,remote_FP,0.42310712870344,0.8955883312397436,0.5658652993488686,0.12948088347911835,0.12948088347911835,F8-T8|FP1-F7|C4-P4|T8-P8|P8-O2
chb13,11,10660.0,10664.0,4.0,1,1,0,FP,False,remote_FP,0.42257573349273514,0.8942859030609448,0.5630973911884921,-1.1525204181671143,-1.1525204181671143,T8-P8|C3-P3|CZ-PZ|FP1-F7|FP1-F3
chb13,12,13600.0,13604.0,4.0,1,1,0,FP,False,remote_FP,0.32881141556731897,0.9358510922212544,0.48060525210246946,0.9606727361679077,0.9606727361679077,FP1-F3|T8-P8|FZ-CZ|F3-C3|P7-O1
chb13,13,13700.0,13704.0,4.0,1,1,0,FP,False,remote_FP,0.41466162601194023,0.8933401130636143,0.5399735448057471,0.5355483293533325,0.5355483293533325,P7-O1|FP2-F4|F7-T7|FP1-F3|C3-P3
chb13,14,14140.0,14144.0,4.0,1,1,0,FP,False,remote_FP,0.37050768959307434,0.9094432751086226,0.492846039712549,-0.102052703499794,-0.102052703499794,FZ-CZ|P3-O1|CZ-PZ|FP2-F4|P4-O2
chb13,15,17660.0,17664.0,4.0,1,1,0,FP,False,remote_FP,0.16609485272166435,0.9835296071758995,0.38190945228934836,0.9814056158065796,0.9814056158065796,FP1-F3|P3-O1|FZ-CZ|C4-P4|P8-O2
chb13,16,18600.0,18604.0,4.0,1,1,0,FP,False,remote_FP,0.44404842606884865,0.8880698643095815,0.5909655371572616,-1.319716453552246,-1.319716453552246,P7-O1|T8-P8|FP1-F7|P4-O2|FP1-F3
chb13,17,19160.0,19164.0,4.0,1,1,0,FP,False,remote_FP,0.32637243657770876,0.9260958114941316,0.47522175082230955,-0.04009717330336571,-0.04009717330336571,P4-O2|F8-T8|P7-O1|FP1-F7|FP2-F4
chb13,18,19600.0,19604.0,4.0,1,1,0,FP,False,remote_FP,0.401166488036911,0.9045942419157352,0.5391728792883104,-0.4166244566440582,-0.4166244566440582,F3-C3|FP1-F7|F4-C4|CZ-PZ|FP2-F4
chb13,19,20040.0,20044.0,4.0,1,1,0,FP,False,remote_FP,0.41086471577973915,0.8999413682732014,0.5422028067225968,-0.5149602890014648,-0.5149602890014648,FP1-F7|P4-O2|FP2-F4|P3-O1|C3-P3
chb13,20,24220.0,24224.0,4.0,1,1,0,FP,False,remote_FP,0.35800171104864975,0.914787910205173,0.4942117266192945,0.8041408061981201,0.8041408061981201,P8-O2|T7-P7|F3-C3|FP2-F4|FZ-CZ
chb13,21,25040.0,25104.0,64.0,16,16,0,FP,False,remote_FP,0.3767623332582739,0.9194404747347724,0.5554637498947683,1.7485769987106323,12.689382553100586,F7-T7|FP2-F8|T8-P8|FZ-CZ|P8-O2
chb13,22,25580.0,25664.0,84.0,21,21,0,FP,False,remote_FP,0.4318808718013756,0.8876882443317343,0.5539609866664535,1.5085595846176147,5.77647066116333,F4-C4|FP2-F8|F3-C3|FP2-F4|FP1-F3
chb13,23,26080.0,26084.0,4.0,1,1,0,FP,False,remote_FP,0.39622445686321495,0.9105078434014469,0.5424668234287325,-0.46669143438339233,-0.46669143438339233,P3-O1|FP1-F7|F4-C4|P4-O2|F7-T7
chb13,24,27380.0,27384.0,4.0,1,1,0,FP,False,remote_FP,0.33942946822517217,0.9328607376179995,0.50131768073099,1.6341958045959473,1.6341958045959473,P8-O2|C4-P4|T7-P7|F8-T8|FP2-F4
chb13,25,28220.0,28224.0,4.0,1,1,0,FP,False,remote_FP,0.46140331647973665,0.8692972094989593,0.5780324917919485,0.5467410087585449,0.5467410087585449,F3-C3|FP1-F7|F4-C4|FZ-CZ|P3-O1
chb13,26,28980.0,28984.0,4.0,1,1,0,FP,False,remote_FP,0.509813977211349,0.8448336884423857,0.6630104324744778,-0.3499123156070709,-0.3499123156070709,P7-O1|FZ-CZ|C4-P4|F8-T8|P8-O2
chb13,27,29680.0,29684.0,4.0,1,1,0,FP,False,remote_FP,0.3819216762967528,0.9166048322242499,0.5291619956454503,0.32366326451301575,0.32366326451301575,CZ-PZ|T8-P8|F4-C4|P8-O2|FP1-F7
chb13,28,30020.0,30024.0,4.0,1,1,0,FP,False,remote_FP,0.38020630395144805,0.9122593051555914,0.5323903680628488,2.3221373558044434,2.3221373558044434,FP1-F7|F4-C4|C4-P4|FP2-F4|FP1-F3
chb13,29,31660.0,31664.0,4.0,1,1,0,FP,False,remote_FP,0.3998132420117162,0.9098855879405887,0.553403008872352,0.06363307684659958,0.06363307684659958,F3-C3|F8-T8|FP1-F7|F7-T7|P4-O2
chb13,30,36460.0,36524.0,64.0,16,16,0,FP,False,remote_FP,0.37532317922142355,0.9103722585070975,0.5274429450841849,1.1173590421676636,12.950810432434082,T8-P8|P8-O2|F4-C4|FZ-CZ|FP2-F8
chb13,31,36660.0,36724.0,64.0,16,16,0,FP,False,remote_FP,0.4862019192305278,0.8616145070763477,0.6533108375602623,1.0408031940460205,9.150070190429688,FP1-F7|F7-T7|C3-P3|T8-P8|P4-O2
chb13,32,37440.0,37444.0,4.0,1,1,0,FP,False,remote_FP,0.2538325737141689,0.9600929984256494,0.4235815307613674,-0.41682326793670654,-0.41682326793670654,C3-P3|F7-T7|P7-O1|P8-O2|P3-O1
chb13,33,39880.0,39964.0,84.0,21,21,0,FP,False,remote_FP,0.42440328503128466,0.8951898119095917,0.573548139592786,0.8912890553474426,9.19146728515625,FP2-F8|FP1-F7|P4-O2|F3-C3|F8-T8
chb13,34,40960.0,41044.0,84.0,21,21,0,FP,False,remote_FP,0.3973215891677029,0.9090253479988949,0.5305672959360809,0.9496806859970093,2.9121334552764893,F4-C4|P4-O2|FP2-F8|F3-C3|P3-O1
chb13,35,41380.0,41384.0,4.0,1,1,0,FP,False,remote_FP,0.4502786423149734,0.8772102453772024,0.5759642120680752,1.688542366027832,1.688542366027832,FP1-F3|FP1-F7|FP2-F8|F8-T8|FP2-F4
chb13,36,41880.0,41904.0,24.0,6,6,0,FP,False,remote_FP,0.36015630497527407,0.9249578460953587,0.5140507481864462,1.2773557901382446,2.1866495609283447,F3-C3|P4-O2|P3-O1|P8-O2|F4-C4
chb13,37,42020.0,42024.0,4.0,1,1,0,FP,False,remote_FP,0.43894576420890474,0.8843065945317147,0.5625603241853181,1.0898675918579102,1.0898675918579102,CZ-PZ|FZ-CZ|C4-P4|FP1-F3|F3-C3
chb13,38,42240.0,42364.0,124.0,31,31,0,FP,False,remote_FP,0.3495100755775795,0.9292462481140924,0.5137656533727045,1.4968558549880981,4.094199180603027,FP2-F8|FP2-F4|FP1-F3|F7-T7|F8-T8
chb13,39,43040.0,43064.0,24.0,6,6,0,FP,False,remote_FP,0.4289780230955531,0.8906345145726577,0.6032748374343139,2.4788546562194824,3.2769060134887695,F7-T7|C3-P3|F4-C4|P4-O2|P3-O1
chb13,40,43180.0,43244.0,64.0,16,16,0,FP,False,remote_FP,0.46994380138911374,0.8689558770484791,0.5984289861733509,3.275465488433838,5.316633701324463,P4-O2|C3-P3|P7-O1|P3-O1|FZ-CZ
chb13,41,44180.0,44184.0,4.0,1,1,0,FP,False,remote_FP,0.3876909426391397,0.9141468980301473,0.5554166162538752,3.0246012210845947,3.0246012210845947,T7-P7|CZ-PZ|F7-T7|P7-O1|P8-O2
chb13,42,45100.0,45244.0,144.0,36,36,0,FP,False,remote_FP,0.3781235184366931,0.9111381116345398,0.5078815993847096,3.414666175842285,13.794872283935547,FZ-CZ|F3-C3|P3-O1|P4-O2|T8-P8
chb13,43,45480.0,45484.0,4.0,1,1,0,FP,False,remote_FP,0.4128389485562698,0.9001476483139408,0.5382936535078039,2.1550493240356445,2.1550493240356445,P3-O1|CZ-PZ|C4-P4|T7-P7|FP2-F4
chb13,44,46020.0,46024.0,4.0,1,1,0,FP,False,remote_FP,0.28093455255803423,0.9536153049922615,0.4458900005583001,4.030898094177246,4.030898094177246,F3-C3|FP1-F7|FP2-F4|T7-P7|F4-C4
chb13,45,46200.0,46204.0,4.0,1,1,0,FP,False,remote_FP,0.413619153479859,0.90317358771101,0.5756950723582951,3.7885353565216064,3.7885353565216064,C3-P3|FZ-CZ|F8-T8|P4-O2|FP1-F3
chb13,46,46320.0,46324.0,4.0,1,1,0,FP,False,remote_FP,0.21330310235621508,0.9723298183699466,0.40089974775404924,1.5366408824920654,1.5366408824920654,F8-T8|T7-P7|FP2-F8|FP2-F4|P8-O2
chb13,47,46420.0,46424.0,4.0,1,1,0,FP,False,remote_FP,0.3562359809612945,0.9138581569652587,0.48352510229096857,2.4683361053466797,2.4683361053466797,P4-O2|F4-C4|FP2-F4|P3-O1|P8-O2
chb13,48,46560.0,46564.0,4.0,1,1,0,FP,False,remote_FP,0.323286612585046,0.9356669829717844,0.4997372370915241,1.844507098197937,1.844507098197937,F7-T7|C3-P3|P8-O2|C4-P4|T8-P8
chb13,49,47000.0,47164.0,164.0,41,41,0,FP,False,remote_FP,0.34466946304839263,0.9296922026848184,0.49276572621690573,1.5098234415054321,6.547400951385498,P4-O2|F8-T8|FP2-F4|FP2-F8|P3-O1
chb13,50,47400.0,47404.0,4.0,1,1,0,FP,False,remote_FP,0.24962433469155276,0.9631178883877098,0.42501102116944706,-0.1068028062582016,-0.1068028062582016,F3-C3|FP2-F8|CZ-PZ|FP1-F7|FP1-F3
chb13,51,47580.0,47584.0,4.0,1,1,0,FP,False,remote_FP,0.3654749752793709,0.9232328202835541,0.5185359407827471,-1.2693333625793457,-1.2693333625793457,FP1-F7|F7-T7|FP2-F8|P7-O1|T7-P7
chb13,52,47940.0,48024.0,84.0,21,21,0,FP,False,remote_FP,0.3293817546039013,0.9385839354766655,0.4992206974496262,1.1968454122543335,5.68328332901001,F7-T7|T8-P8|P7-O1|T7-P7|F8-T8
chb13,53,48900.0,48904.0,4.0,1,1,0,FP,False,remote_FP,0.3215097864325507,0.940099056776921,0.5007858701429956,0.9002692103385925,0.9002692103385925,T7-P7|P7-O1|C4-P4|FP2-F4|FZ-CZ
chb13,54,49720.0,49724.0,4.0,1,1,0,FP,False,remote_FP,0.3017124153107156,0.9476177365912578,0.4969277789667322,-1.3519394397735596,-1.3519394397735596,F4-C4|FP2-F8|CZ-PZ|FP1-F3|P4-O2
chb13,55,59660.0,59744.0,84.0,21,12,1,TP,False,TP,0.4346125870900903,0.8869481121483215,0.5565947221733449,2.0375919342041016,6.574472427368164,FP1-F7|FP2-F8|FZ-CZ|F7-T7|FP1-F3
chb13,56,62120.0,62204.0,84.0,21,18,1,TP,False,TP,0.4406316681071578,0.8888674272880843,0.5886145009090178,3.1517333984375,6.132599353790283,FP1-F7|FP2-F8|F7-T7|F3-C3|FP1-F3
chb13,58,97640.0,97744.0,104.0,26,6,1,TP,False,TP,0.4302983112930179,0.8847777746686211,0.5606986755015642,1.6345303058624268,7.31370735168457,F3-C3|FP1-F3|FP1-F7|FZ-CZ|CZ-PZ
chb13,59,99620.0,99684.0,64.0,16,5,1,TP,False,TP,0.42844447417484655,0.8903505752604655,0.551461278420822,1.647498369216919,8.495122909545898,CZ-PZ|C4-P4|FP2-F4|F4-C4|FZ-CZ
chb13,60,106860.0,106924.0,64.0,16,5,1,TP,False,TP,0.4126353101717679,0.9046492680348671,0.5704172429510916,1.971169114112854,6.961818218231201,FP1-F7|F7-T7|F3-C3|FP2-F8|C3-P3
chb13,61,111340.0,111424.0,84.0,21,16,1,TP,False,TP,0.4432137870679227,0.8860671373876269,0.5960584767992434,2.1347873210906982,5.174471855163574,FP1-F7|F3-C3|F7-T7|FP2-F8|FP1-F3
chb13,62,116040.0,116124.0,84.0,21,17,1,TP,False,TP,0.45277066127337307,0.8820161388225849,0.613990956657544,1.3509091138839722,3.422795534133911,FP1-F7|F7-T7|F3-C3|FZ-CZ|FP1-F3
chb13,63,116840.0,116904.0,64.0,16,13,1,TP,False,TP,0.36958655997727186,0.9240418880150731,0.538174488391713,2.1962687969207764,6.485062122344971,F7-T7|FP2-F4|C3-P3|C4-P4|P4-O2
chb13,64,117880.0,117924.0,44.0,11,11,1,TP,False,TP,0.3633726425285475,0.9183322197019149,0.4960746142952447,2.3712258338928223,5.331568241119385,F3-C3|FP1-F7|FP2-F8|F7-T7|T8-P8
chb14,0,820.0,824.0,4.0,1,1,0,FP,False,remote_FP,0.5602843848766372,0.8094182355518167,0.6977390693440375,-0.6989974975585938,-0.6989974975585938,FZ-CZ|F4-C4|F8-T8|C3-P3|P8-O2
chb14,1,1100.0,1104.0,4.0,1,1,0,FP,False,remote_FP,0.522503608884481,0.8397483235975556,0.6658427041052695,0.8952856659889221,0.8952856659889221,C4-P4|F7-T7|P4-O2|F8-T8|P3-O1
chb14,2,1580.0,1584.0,4.0,1,1,0,FP,False,remote_FP,0.3350604823335097,0.9332500361624515,0.5055466994004612,1.0075650215148926,1.0075650215148926,FP1-F3|P4-O2|CZ-PZ|FP2-F8|P3-O1
chb14,3,1700.0,1704.0,4.0,1,1,0,FP,False,remote_FP,0.42949720957986837,0.8917663894803709,0.5635977330625618,0.16164374351501465,0.16164374351501465,FZ-CZ|C3-P3|P8-O2|F3-C3|FP2-F8
chb14,4,2300.0,2304.0,4.0,1,1,0,FP,False,remote_FP,0.55466238207429,0.8107268033718479,0.6779191996812465,0.46356502175331116,0.46356502175331116,P7-O1|FP2-F4|F7-T7|FP1-F3|P4-O2
chb14,5,4580.0,4664.0,84.0,21,21,0,FP,False,remote_FP,0.47396586325202583,0.8653825495121518,0.6060019050152989,-0.6853905916213989,2.1313912868499756,C4-P4|FP2-F4|CZ-PZ|FP1-F3|C3-P3
chb14,6,7500.0,7504.0,4.0,1,1,0,FP,False,remote_FP,0.32119984725518713,0.9413379610871591,0.4994855053183211,-0.4839002788066864,-0.4839002788066864,P7-O1|F7-T7|FP2-F8|F3-C3|T8-P8
chb14,7,8200.0,8204.0,4.0,1,1,0,FP,False,remote_FP,0.3017403735045332,0.9496093031629398,0.4663610291755602,0.41680261492729187,0.41680261492729187,P3-O1|FP2-F8|F8-T8|F4-C4|F3-C3
chb14,8,8840.0,8844.0,4.0,1,1,0,FP,False,remote_FP,0.3930252805934984,0.9115270526030532,0.5688423599257999,0.6181865930557251,0.6181865930557251,P3-O1|FP2-F8|P8-O2|P4-O2|F8-T8
chb14,10,11580.0,11584.0,4.0,1,1,0,FP,False,remote_FP,0.4321807782270659,0.881337647876597,0.5478152475516509,-0.044970087707042694,-0.044970087707042694,P4-O2|F4-C4|P3-O1|P7-O1|F8-T8
chb14,11,11680.0,11684.0,4.0,1,1,0,FP,False,remote_FP,0.4024445184582468,0.905009674674826,0.5373221424531102,0.2664030194282532,0.2664030194282532,C4-P4|FP2-F8|P8-O2|P4-O2|F4-C4
chb14,12,12160.0,12164.0,4.0,1,1,1,TP,False,TP,0.3354397659781547,0.9359397920898315,0.4940190993826904,2.5245540142059326,2.5245540142059326,C4-P4|P4-O2|P3-O1|P8-O2|P7-O1
chb14,14,14600.0,14604.0,4.0,1,1,0,FP,False,remote_FP,0.45394066492106444,0.8805995796280836,0.5970574023058369,-0.8523075580596924,-0.8523075580596924,CZ-PZ|C3-P3|C4-P4|P7-O1|P4-O2
chb14,15,14860.0,14864.0,4.0,1,1,0,FP,False,remote_FP,0.480909034197039,0.8652858680150795,0.6253791217102601,1.1367279291152954,1.1367279291152954,FP2-F4|C4-P4|F8-T8|FP2-F8|P8-O2
chb14,16,14980.0,15204.0,224.0,56,56,0,FP,False,remote_FP,0.3404446440139337,0.9261612738335068,0.4978701245759601,0.9035457968711853,4.401346206665039,FP2-F8|F3-C3|F4-C4|CZ-PZ|P8-O2
chb14,17,15360.0,15364.0,4.0,1,1,0,FP,False,remote_FP,0.38710228067854247,0.9116534892209281,0.5328824542953301,2.4549272060394287,2.4549272060394287,FP1-F3|FZ-CZ|F3-C3|F4-C4|FP2-F4
chb14,18,15560.0,15564.0,4.0,1,1,0,FP,False,remote_FP,0.3609275161848873,0.9243639890584371,0.4989472441425631,-0.18153731524944305,-0.18153731524944305,P3-O1|F4-C4|F7-T7|P4-O2|P8-O2
chb14,19,16280.0,16364.0,84.0,21,12,1,TP,False,TP,0.4355429984119701,0.8822678155959139,0.5483778562004845,0.6412981152534485,4.761349201202393,F8-T8|FP1-F3|F3-C3|FP2-F4|FZ-CZ
chb14,20,18840.0,18844.0,4.0,1,1,0,FP,False,remote_FP,0.4011181056976165,0.9040019494474157,0.5262244543475536,1.1388041973114014,1.1388041973114014,T8-P8|FZ-CZ|FP1-F7|CZ-PZ|C3-P3
chb14,21,19120.0,19124.0,4.0,1,1,0,FP,False,remote_FP,0.4671159321383338,0.8563682883489692,0.6015645799796223,0.1214652955532074,0.1214652955532074,FZ-CZ|T8-P8|P7-O1|FP2-F4|T7-P7
chb14,22,21080.0,21084.0,4.0,1,1,0,FP,False,remote_FP,0.5765798777971882,0.8007565735199115,0.7004307366516285,-0.051133446395397186,-0.051133446395397186,F3-C3|C3-P3|FP1-F3|P3-O1|FP2-F8
chb14,23,21400.0,21404.0,4.0,1,1,0,FP,False,remote_FP,0.3337410800732483,0.9316543160115607,0.4781188978459962,0.9851769804954529,0.9851769804954529,P7-O1|F7-T7|FZ-CZ|FP1-F7|P8-O2
chb14,24,21680.0,21764.0,84.0,21,21,0,FP,False,remote_FP,0.25422597110420186,0.9633688414644275,0.4394760910166529,1.5779842138290405,5.409432411193848,F3-C3|CZ-PZ|C4-P4|FP1-F7|F4-C4
chb14,25,22400.0,22404.0,4.0,1,1,0,FP,False,remote_FP,0.3835393630828059,0.9142301795692722,0.5522811141040077,3.541517734527588,3.541517734527588,FP2-F8|FZ-CZ|T8-P8|P4-O2|F4-C4
chb14,26,22500.0,22504.0,4.0,1,1,0,FP,False,remote_FP,0.36439401845735797,0.9224603108519818,0.5263075714895564,-0.9803563356399536,-0.9803563356399536,P4-O2|FP2-F4|C4-P4|FP1-F3|P3-O1
chb14,27,23120.0,23184.0,64.0,16,16,0,FP,True,near_miss_FP,0.4061083576540494,0.9031753317187148,0.5372918101957486,0.48959267139434814,1.7232438325881958,F3-C3|P7-O1|P8-O2|FP2-F8|C3-P3
chb14,28,23420.0,23504.0,84.0,21,15,1,TP,False,TP,0.3766476332452673,0.9158865783917866,0.5084374883823408,1.346373200416565,5.064140319824219,F8-T8|FP1-F7|CZ-PZ|C3-P3|FP1-F3
chb14,29,25680.0,25684.0,4.0,1,1,0,FP,False,remote_FP,0.33065573399131987,0.9391033300234901,0.4901430838129266,1.0452125072479248,1.0452125072479248,P7-O1|C3-P3|T7-P7|P3-O1|P4-O2
chb14,30,25920.0,26144.0,224.0,56,56,0,FP,False,remote_FP,0.3028965376357051,0.9361911154200661,0.45756606632866414,0.4306788444519043,3.213805675506592,C3-P3|F4-C4|F8-T8|T8-P8|FP2-F8
chb14,31,26260.0,26264.0,4.0,1,1,0,FP,False,remote_FP,0.41620529853469557,0.9013788625560564,0.560235696662325,-0.49305328726768494,-0.49305328726768494,T8-P8|P4-O2|CZ-PZ|C3-P3|F8-T8
chb14,32,26680.0,26684.0,4.0,1,1,0,FP,False,remote_FP,0.4142478335088171,0.8980937032142607,0.5771840027951528,1.393829345703125,1.393829345703125,FP1-F3|FP2-F4|P4-O2|T8-P8|F3-C3
chb14,33,27420.0,27424.0,4.0,1,1,0,FP,False,remote_FP,0.3176360775779248,0.941619549189703,0.4785812125887802,0.8225357532501221,0.8225357532501221,C4-P4|FP2-F8|F8-T8|F4-C4|FZ-CZ
chb14,34,27820.0,27824.0,4.0,1,1,0,FP,False,remote_FP,0.35769603183879983,0.9266232809473245,0.53743025023112,-0.2543904185295105,-0.2543904185295105,CZ-PZ|C4-P4|P7-O1|FP1-F7|C3-P3
