path,folder,name,ext,size_bytes,size_human,mtime,flags,peek
chb15_sz18_meta.json,.,chb15_sz18_meta.json,.json,477,477.0B,2026-08-06 13:20,,"{ |   ""subject"": ""chb15"", |   ""seizure_id"": 18, |   ""edf_file"": ""chb15_54.edf"", |   ""sfreq"": 256.0, |   ""channels"": [ |     ""FP1-F7"", |     ""F7-T7"","
chb15_sz18_raw.npy,.,chb15_sz18_raw.npy,.npy,1677512,1.6MB,2026-08-06 13:20,,
chb15_sz19.png,.,chb15_sz19.png,.png,935284,913.4KB,2026-08-06 13:20,,
chb15_sz19_meta.json,.,chb15_sz19_meta.json,.json,477,477.0B,2026-08-06 13:20,,"{ |   ""subject"": ""chb15"", |   ""seizure_id"": 19, |   ""edf_file"": ""chb15_54.edf"", |   ""sfreq"": 256.0, |   ""channels"": [ |     ""FP1-F7"", |     ""F7-T7"","
chb15_sz19_raw.npy,.,chb15_sz19_raw.npy,.npy,958664,936.2KB,2026-08-06 13:20,,
chb15_sz20.png,.,chb15_sz20.png,.png,918172,896.7KB,2026-08-06 13:20,,
chb15_sz20_meta.json,.,chb15_sz20_meta.json,.json,473,473.0B,2026-08-06 13:20,,"{ |   ""subject"": ""chb15"", |   ""seizure_id"": 20, |   ""edf_file"": ""chb15_62.edf"", |   ""sfreq"": 256.0, |   ""channels"": [ |     ""FP1-F7"", |     ""F7-T7"","
chb15_sz20_raw.npy,.,chb15_sz20_raw.npy,.npy,2359496,2.3MB,2026-08-06 13:20,,
chb16_sz01.png,.,chb16_sz01.png,.png,652083,636.8KB,2026-08-06 13:20,,
chb16_sz01_meta.json,.,chb16_sz01_meta.json,.json,476,476.0B,2026-08-06 13:20,,"{ |   ""subject"": ""chb16"", |   ""seizure_id"": 1, |   ""edf_file"": ""chb16_10.edf"", |   ""sfreq"": 256.0, |   ""channels"": [ |     ""FP1-F7"", |     ""F7-T7"","
chb16_sz01_raw.npy,.,chb16_sz01_raw.npy,.npy,534728,522.2KB,2026-08-06 13:20,,
chb16_sz02.png,.,chb16_sz02.png,.png,556054,543.0KB,2026-08-06 13:20,,
chb16_sz02_meta.json,.,chb16_sz02_meta.json,.json,476,476.0B,2026-08-06 13:20,,"{ |   ""subject"": ""chb16"", |   ""seizure_id"": 2, |   ""edf_file"": ""chb16_11.edf"", |   ""sfreq"": 256.0, |   ""channels"": [ |     ""FP1-F7"", |     ""F7-T7"","
chb16_sz02_raw.npy,.,chb16_sz02_raw.npy,.npy,534728,522.2KB,2026-08-06 13:20,,
chb16_sz03.png,.,chb16_sz03.png,.png,778889,760.6KB,2026-08-06 13:20,,
chb16_sz03_meta.json,.,chb16_sz03_meta.json,.json,476,476.0B,2026-08-06 13:20,,"{ |   ""subject"": ""chb16"", |   ""seizure_id"": 3, |   ""edf_file"": ""chb16_14.edf"", |   ""sfreq"": 256.0, |   ""channels"": [ |     ""FP1-F7"", |     ""F7-T7"","
chb16_sz03_raw.npy,.,chb16_sz03_raw.npy,.npy,626888,612.2KB,2026-08-06 13:20,,
chb16_sz04.png,.,chb16_sz04.png,.png,710161,693.5KB,2026-08-06 13:20,,
chb16_sz04_meta.json,.,chb16_sz04_meta.json,.json,476,476.0B,2026-08-06 13:20,,"{ |   ""subject"": ""chb16"", |   ""seizure_id"": 4, |   ""edf_file"": ""chb16_16.edf"", |   ""sfreq"": 256.0, |   ""channels"": [ |     ""FP1-F7"", |     ""F7-T7"","
chb16_sz04_raw.npy,.,chb16_sz04_raw.npy,.npy,479432,468.2KB,2026-08-06 13:20,,
chb16_sz05.png,.,chb16_sz05.png,.png,695917,679.6KB,2026-08-06 13:20,,
chb16_sz05_meta.json,.,chb16_sz05_meta.json,.json,472,472.0B,2026-08-06 13:20,,"{ |   ""subject"": ""chb16"", |   ""seizure_id"": 5, |   ""edf_file"": ""chb16_17.edf"", |   ""sfreq"": 256.0, |   ""channels"": [ |     ""FP1-F7"", |     ""F7-T7"","
chb16_sz05_raw.npy,.,chb16_sz05_raw.npy,.npy,534728,522.2KB,2026-08-06 13:20,,
chb16_sz06.png,.,chb16_sz06.png,.png,669496,653.8KB,2026-08-06 13:21,,
chb16_sz06_meta.json,.,chb16_sz06_meta.json,.json,476,476.0B,2026-08-06 13:20,,"{ |   ""subject"": ""chb16"", |   ""seizure_id"": 6, |   ""edf_file"": ""chb16_17.edf"", |   ""sfreq"": 256.0, |   ""channels"": [ |     ""FP1-F7"", |     ""F7-T7"","
chb16_sz06_raw.npy,.,chb16_sz06_raw.npy,.npy,479432,468.2KB,2026-08-06 13:20,,
chb16_sz07.png,.,chb16_sz07.png,.png,654005,638.7KB,2026-08-06 13:21,,
chb16_sz07_meta.json,.,chb16_sz07_meta.json,.json,476,476.0B,2026-08-06 13:21,,"{ |   ""subject"": ""chb16"", |   ""seizure_id"": 7, |   ""edf_file"": ""chb16_17.edf"", |   ""sfreq"": 256.0, |   ""channels"": [ |     ""FP1-F7"", |     ""F7-T7"","
chb16_sz07_raw.npy,.,chb16_sz07_raw.npy,.npy,516296,504.2KB,2026-08-06 13:21,,
chb16_sz08.png,.,chb16_sz08.png,.png,681881,665.9KB,2026-08-06 13:21,,
chb16_sz08_meta.json,.,chb16_sz08_meta.json,.json,476,476.0B,2026-08-06 13:21,,"{ |   ""subject"": ""chb16"", |   ""seizure_id"": 8, |   ""edf_file"": ""chb16_17.edf"", |   ""sfreq"": 256.0, |   ""channels"": [ |     ""FP1-F7"", |     ""F7-T7"","
chb16_sz08_raw.npy,.,chb16_sz08_raw.npy,.npy,516296,504.2KB,2026-08-06 13:21,,
chb16_sz09.png,.,chb16_sz09.png,.png,679208,663.3KB,2026-08-06 13:21,,
chb16_sz09_meta.json,.,chb16_sz09_meta.json,.json,472,472.0B,2026-08-06 13:21,,"{ |   ""subject"": ""chb16"", |   ""seizure_id"": 9, |   ""edf_file"": ""chb16_18.edf"", |   ""sfreq"": 256.0, |   ""channels"": [ |     ""FP1-F7"", |     ""F7-T7"","
chb16_sz09_raw.npy,.,chb16_sz09_raw.npy,.npy,516296,504.2KB,2026-08-06 13:21,,
chb16_sz10.png,.,chb16_sz10.png,.png,706881,690.3KB,2026-08-06 13:21,,
chb16_sz10_meta.json,.,chb16_sz10_meta.json,.json,477,477.0B,2026-08-06 13:21,,"{ |   ""subject"": ""chb16"", |   ""seizure_id"": 10, |   ""edf_file"": ""chb16_18.edf"", |   ""sfreq"": 256.0, |   ""channels"": [ |     ""FP1-F7"", |     ""F7-T7"","
chb16_sz10_raw.npy,.,chb16_sz10_raw.npy,.npy,497864,486.2KB,2026-08-06 13:21,,
chb17_sz01.png,.,chb17_sz01.png,.png,802043,783.2KB,2026-08-06 13:21,,
chb17_sz01_meta.json,.,chb17_sz01_meta.json,.json,477,477.0B,2026-08-06 13:21,,"{ |   ""subject"": ""chb17"", |   ""seizure_id"": 1, |   ""edf_file"": ""chb17a_03.edf"", |   ""sfreq"": 256.0, |   ""channels"": [ |     ""FP1-F7"", |     ""F7-T7"","
chb17_sz01_raw.npy,.,chb17_sz01_raw.npy,.npy,2027720,1.9MB,2026-08-06 13:21,,
chb17_sz02.png,.,chb17_sz02.png,.png,902724,881.6KB,2026-08-06 13:21,,
chb17_sz02_meta.json,.,chb17_sz02_meta.json,.json,477,477.0B,2026-08-06 13:21,,"{ |   ""subject"": ""chb17"", |   ""seizure_id"": 2, |   ""edf_file"": ""chb17a_04.edf"", |   ""sfreq"": 256.0, |   ""channels"": [ |     ""FP1-F7"", |     ""F7-T7"","
chb17_sz02_raw.npy,.,chb17_sz02_raw.npy,.npy,2488520,2.4MB,2026-08-06 13:21,,
chb17_sz03.png,.,chb17_sz03.png,.png,826175,806.8KB,2026-08-06 13:21,,
chb17_sz03_meta.json,.,chb17_sz03_meta.json,.json,477,477.0B,2026-08-06 13:21,,"{ |   ""subject"": ""chb17"", |   ""seizure_id"": 3, |   ""edf_file"": ""chb17b_63.edf"", |   ""sfreq"": 256.0, |   ""channels"": [ |     ""FP1-F7"", |     ""F7-T7"","
chb17_sz03_raw.npy,.,chb17_sz03_raw.npy,.npy,1990856,1.9MB,2026-08-06 13:21,,
chb18_sz.zip,.,chb18_sz.zip,.zip,8010259,7.6MB,2026-08-06 13:43,,
chb18_sz01.png,.,chb18_sz01.png,.png,912270,890.9KB,2026-08-06 13:21,,
chb18_sz01_meta.json,.,chb18_sz01_meta.json,.json,476,476.0B,2026-08-06 13:21,,"{ |   ""subject"": ""chb18"", |   ""seizure_id"": 1, |   ""edf_file"": ""chb18_29.edf"", |   ""sfreq"": 256.0, |   ""channels"": [ |     ""FP1-F7"", |     ""F7-T7"","
chb18_sz01_raw.npy,.,chb18_sz01_raw.npy,.npy,1290440,1.2MB,2026-08-06 13:21,,
chb18_sz02.png,.,chb18_sz02.png,.png,938423,916.4KB,2026-08-06 13:21,,
chb18_sz02_meta.json,.,chb18_sz02_meta.json,.json,472,472.0B,2026-08-06 13:21,,"{ |   ""subject"": ""chb18"", |   ""seizure_id"": 2, |   ""edf_file"": ""chb18_30.edf"", |   ""sfreq"": 256.0, |   ""channels"": [ |     ""FP1-F7"", |     ""F7-T7"","
chb18_sz02_raw.npy,.,chb18_sz02_raw.npy,.npy,921800,900.2KB,2026-08-06 13:21,,
chb18_sz03.png,.,chb18_sz03.png,.png,776609,758.4KB,2026-08-06 13:21,,
chb18_sz03_meta.json,.,chb18_sz03_meta.json,.json,476,476.0B,2026-08-06 13:21,,"{ |   ""subject"": ""chb18"", |   ""seizure_id"": 3, |   ""edf_file"": ""chb18_31.edf"", |   ""sfreq"": 256.0, |   ""channels"": [ |     ""FP1-F7"", |     ""F7-T7"","
chb18_sz03_raw.npy,.,chb18_sz03_raw.npy,.npy,1622216,1.5MB,2026-08-06 13:21,,
chb18_sz04.png,.,chb18_sz04.png,.png,805411,786.5KB,2026-08-06 13:21,,
chb18_sz04_meta.json,.,chb18_sz04_meta.json,.json,476,476.0B,2026-08-06 13:21,,"{ |   ""subject"": ""chb18"", |   ""seizure_id"": 4, |   ""edf_file"": ""chb18_32.edf"", |   ""sfreq"": 256.0, |   ""channels"": [ |     ""FP1-F7"", |     ""F7-T7"","
chb18_sz04_raw.npy,.,chb18_sz04_raw.npy,.npy,1382600,1.3MB,2026-08-06 13:21,,
chb18_sz05.png,.,chb18_sz05.png,.png,715606,698.8KB,2026-08-06 13:21,,
chb18_sz05_meta.json,.,chb18_sz05_meta.json,.json,476,476.0B,2026-08-06 13:21,,"{ |   ""subject"": ""chb18"", |   ""seizure_id"": 5, |   ""edf_file"": ""chb18_35.edf"", |   ""sfreq"": 256.0, |   ""channels"": [ |     ""FP1-F7"", |     ""F7-T7"","
chb18_sz05_raw.npy,.,chb18_sz05_raw.npy,.npy,1622216,1.5MB,2026-08-06 13:21,,
chb18_sz06.png,.,chb18_sz06.png,.png,776401,758.2KB,2026-08-06 13:21,,
chb18_sz06_meta.json,.,chb18_sz06_meta.json,.json,472,472.0B,2026-08-06 13:21,,"{ |   ""subject"": ""chb18"", |   ""seizure_id"": 6, |   ""edf_file"": ""chb18_36.edf"", |   ""sfreq"": 256.0, |   ""channels"": [ |     ""FP1-F7"", |     ""F7-T7"","
chb18_sz06_raw.npy,.,chb18_sz06_raw.npy,.npy,1216712,1.2MB,2026-08-06 13:21,,
