path,folder,name,ext,size_bytes,size_human,mtime,flags,peek
processed/chb13_interictal_features.npy,processed,chb13_interictal_features.npy,.npy,4482848,4.3MB,2026-04-18 20:28,,
processed/chb13_stats.json,processed,chb13_stats.json,.json,1550,1.5KB,2026-05-18 22:15,,
processed/chb14_ictal.npy,processed,chb14_ictal.npy,.npy,3612800,3.4MB,2026-05-18 22:26,,
processed/chb14_ictal_adjs.npy,processed,chb14_ictal_adjs.npy,.npy,63632,62.1KB,2026-04-18 21:03,,
processed/chb14_ictal_adjs_multiband.npy,processed,chb14_ictal_adjs_multiband.npy,.npy,63632,62.1KB,2026-05-19 15:24,,
processed/chb14_ictal_adjs_multiband_topk20.npy,processed,chb14_ictal_adjs_multiband_topk20.npy,.npy,63632,62.1KB,2026-05-19 16:43,,
processed/chb14_ictal_adjs_spli_topk20.npy,processed,chb14_ictal_adjs_spli_topk20.npy,.npy,63632,62.1KB,2026-05-29 21:47,,
processed/chb14_ictal_adjs_topk20.npy,processed,chb14_ictal_adjs_topk20.npy,.npy,63632,62.1KB,2026-05-10 15:39,,
processed/chb14_ictal_features.npy,processed,chb14_ictal_features.npy,.npy,17768,17.4KB,2026-04-18 20:29,,
processed/chb14_interictal.npy,processed,chb14_interictal.npy,.npy,1030938752,983.2MB,2026-05-18 22:26,,
processed/chb14_interictal_adjs.npy,processed,chb14_interictal_adjs.npy,.npy,18122096,17.3MB,2026-04-18 21:02,,
processed/chb14_interictal_adjs_multiband.npy,processed,chb14_interictal_adjs_multiband.npy,.npy,18122096,17.3MB,2026-05-19 15:13,,
processed/chb14_interictal_adjs_multiband_topk20.npy,processed,chb14_interictal_adjs_multiband_topk20.npy,.npy,18122096,17.3MB,2026-05-19 16:43,,
processed/chb14_interictal_adjs_spli_topk20.npy,processed,chb14_interictal_adjs_spli_topk20.npy,.npy,18122096,17.3MB,2026-05-29 21:46,,
processed/chb14_interictal_adjs_topk20.npy,processed,chb14_interictal_adjs_topk20.npy,.npy,18122096,17.3MB,2026-05-10 15:39,,
processed/chb14_interictal_features.npy,processed,chb14_interictal_features.npy,.npy,5034008,4.8MB,2026-04-18 20:29,,
processed/chb14_stats.json,processed,chb14_stats.json,.json,1559,1.5KB,2026-05-18 22:32,,
processed/chb15_ictal.npy,processed,chb15_ictal.npy,.npy,37970048,36.2MB,2026-05-18 22:44,,
processed/chb15_ictal_adjs.npy,processed,chb15_ictal_adjs.npy,.npy,667568,651.9KB,2026-04-18 21:04,,
processed/chb15_ictal_adjs_multiband.npy,processed,chb15_ictal_adjs_multiband.npy,.npy,667568,651.9KB,2026-05-19 15:36,,
processed/chb15_ictal_adjs_multiband_topk20.npy,processed,chb15_ictal_adjs_multiband_topk20.npy,.npy,667568,651.9KB,2026-05-19 16:43,,
processed/chb15_ictal_adjs_spli_topk20.npy,processed,chb15_ictal_adjs_spli_topk20.npy,.npy,667568,651.9KB,2026-05-29 21:48,,
processed/chb15_ictal_adjs_topk20.npy,processed,chb15_ictal_adjs_topk20.npy,.npy,667568,651.9KB,2026-05-10 15:39,,
processed/chb15_ictal_features.npy,processed,chb15_ictal_features.npy,.npy,185528,181.2KB,2026-04-18 20:30,,
processed/chb15_interictal.npy,processed,chb15_interictal.npy,.npy,1255293056,1.2GB,2026-05-18 22:44,,
processed/chb15_interictal_adjs.npy,processed,chb15_interictal_adjs.npy,.npy,22065824,21.0MB,2026-04-18 21:03,,
processed/chb15_interictal_adjs_multiband.npy,processed,chb15_interictal_adjs_multiband.npy,.npy,22065824,21.0MB,2026-05-19 15:24,,
processed/chb15_interictal_adjs_multiband_topk20.npy,processed,chb15_interictal_adjs_multiband_topk20.npy,.npy,22065824,21.0MB,2026-05-19 16:43,,
processed/chb15_interictal_adjs_spli_topk20.npy,processed,chb15_interictal_adjs_spli_topk20.npy,.npy,22065824,21.0MB,2026-05-29 21:48,,
processed/chb15_interictal_adjs_topk20.npy,processed,chb15_interictal_adjs_topk20.npy,.npy,22065824,21.0MB,2026-05-10 15:39,,
processed/chb15_interictal_features.npy,processed,chb15_interictal_features.npy,.npy,6129488,5.8MB,2026-04-18 20:29,,
processed/chb15_stats.json,processed,chb15_stats.json,.json,1562,1.5KB,2026-05-18 22:50,,
processed/chb16_ictal.npy,processed,chb16_ictal.npy,.npy,2064512,2.0MB,2026-05-18 22:56,,
processed/chb16_ictal_adjs.npy,processed,chb16_ictal_adjs.npy,.npy,36416,35.6KB,2026-04-18 21:05,,
processed/chb16_ictal_adjs_multiband.npy,processed,chb16_ictal_adjs_multiband.npy,.npy,36416,35.6KB,2026-05-19 15:41,,
processed/chb16_ictal_adjs_multiband_topk20.npy,processed,chb16_ictal_adjs_multiband_topk20.npy,.npy,36416,35.6KB,2026-05-19 16:43,,
processed/chb16_ictal_adjs_spli_topk20.npy,processed,chb16_ictal_adjs_spli_topk20.npy,.npy,36416,35.6KB,2026-05-29 21:49,,
processed/chb16_ictal_adjs_topk20.npy,processed,chb16_ictal_adjs_topk20.npy,.npy,36416,35.6KB,2026-05-10 15:39,,
processed/chb16_ictal_features.npy,processed,chb16_ictal_features.npy,.npy,10208,10.0KB,2026-04-18 20:30,,
processed/chb16_interictal.npy,processed,chb16_interictal.npy,.npy,473923712,452.0MB,2026-05-18 22:56,,
processed/chb16_interictal_adjs.npy,processed,chb16_interictal_adjs.npy,.npy,8330816,7.9MB,2026-04-18 21:04,,
processed/chb16_interictal_adjs_multiband.npy,processed,chb16_interictal_adjs_multiband.npy,.npy,8330816,7.9MB,2026-05-19 15:36,,
processed/chb16_interictal_adjs_multiband_topk20.npy,processed,chb16_interictal_adjs_multiband_topk20.npy,.npy,8330816,7.9MB,2026-05-19 16:43,,
processed/chb16_interictal_adjs_spli_topk20.npy,processed,chb16_interictal_adjs_spli_topk20.npy,.npy,8330816,7.9MB,2026-05-29 21:49,,
processed/chb16_interictal_adjs_topk20.npy,processed,chb16_interictal_adjs_topk20.npy,.npy,8330816,7.9MB,2026-05-10 15:39,,
processed/chb16_interictal_features.npy,processed,chb16_interictal_features.npy,.npy,2314208,2.2MB,2026-04-18 20:30,,
processed/chb16_stats.json,processed,chb16_stats.json,.json,1559,1.5KB,2026-05-18 22:58,,
processed/chb17_ictal.npy,processed,chb17_ictal.npy,.npy,5456000,5.2MB,2026-05-18 23:05,,
processed/chb17_ictal_adjs.npy,processed,chb17_ictal_adjs.npy,.npy,96032,93.8KB,2026-04-18 21:05,,
processed/chb17_ictal_adjs_multiband.npy,processed,chb17_ictal_adjs_multiband.npy,.npy,96032,93.8KB,2026-05-19 15:47,,
processed/chb17_ictal_adjs_multiband_topk20.npy,processed,chb17_ictal_adjs_multiband_topk20.npy,.npy,96032,93.8KB,2026-05-19 16:43,,
processed/chb17_ictal_adjs_spli_topk20.npy,processed,chb17_ictal_adjs_spli_topk20.npy,.npy,96032,93.8KB,2026-05-29 21:49,,
processed/chb17_ictal_adjs_topk20.npy,processed,chb17_ictal_adjs_topk20.npy,.npy,96032,93.8KB,2026-05-10 15:39,,
processed/chb17_ictal_features.npy,processed,chb17_ictal_features.npy,.npy,26768,26.1KB,2026-04-18 20:30,,
processed/chb17_interictal.npy,processed,chb17_interictal.npy,.npy,685965440,654.2MB,2026-05-18 23:05,,
processed/chb17_interictal_adjs.npy,processed,chb17_interictal_adjs.npy,.npy,12058112,11.5MB,2026-04-18 21:05,,
processed/chb17_interictal_adjs_multiband.npy,processed,chb17_interictal_adjs_multiband.npy,.npy,12058112,11.5MB,2026-05-19 15:41,,
processed/chb17_interictal_adjs_multiband_topk20.npy,processed,chb17_interictal_adjs_multiband_topk20.npy,.npy,12058112,11.5MB,2026-05-19 16:43,,
processed/chb17_interictal_adjs_spli_topk20.npy,processed,chb17_interictal_adjs_spli_topk20.npy,.npy,12058112,11.5MB,2026-05-29 21:49,,
processed/chb17_interictal_adjs_topk20.npy,processed,chb17_interictal_adjs_topk20.npy,.npy,12058112,11.5MB,2026-05-10 15:39,,
processed/chb17_interictal_features.npy,processed,chb17_interictal_features.npy,.npy,3349568,3.2MB,2026-04-18 20:30,,
processed/chb17_stats.json,processed,chb17_stats.json,.json,1561,1.5KB,2026-05-18 23:09,,
processed/chb18_ictal.npy,processed,chb18_ictal.npy,.npy,6119552,5.8MB,2026-05-18 23:20,,
processed/chb18_ictal_adjs.npy,processed,chb18_ictal_adjs.npy,.npy,107696,105.2KB,2026-04-18 21:07,,
processed/chb18_ictal_adjs_multiband.npy,processed,chb18_ictal_adjs_multiband.npy,.npy,107696,105.2KB,2026-05-19 15:58,,
processed/chb18_ictal_adjs_multiband_topk20.npy,processed,chb18_ictal_adjs_multiband_topk20.npy,.npy,107696,105.2KB,2026-05-19 16:43,,
processed/chb18_ictal_adjs_spli_topk20.npy,processed,chb18_ictal_adjs_spli_topk20.npy,.npy,107696,105.2KB,2026-05-29 21:50,,
processed/chb18_ictal_adjs_topk20.npy,processed,chb18_ictal_adjs_topk20.npy,.npy,107696,105.2KB,2026-05-10 15:39,,
processed/chb18_ictal_features.npy,processed,chb18_ictal_features.npy,.npy,30008,29.3KB,2026-04-18 20:31,,
processed/chb18_interictal.npy,processed,chb18_interictal.npy,.npy,1095082112,1.0GB,2026-05-18 23:20,,
processed/chb18_interictal_adjs.npy,processed,chb18_interictal_adjs.npy,.npy,19249616,18.4MB,2026-04-18 21:05,,
processed/chb18_interictal_adjs_multiband.npy,processed,chb18_interictal_adjs_multiband.npy,.npy,19249616,18.4MB,2026-05-19 15:48,,
processed/chb18_interictal_adjs_multiband_topk20.npy,processed,chb18_interictal_adjs_multiband_topk20.npy,.npy,19249616,18.4MB,2026-05-19 16:43,,
processed/chb18_interictal_adjs_spli_topk20.npy,processed,chb18_interictal_adjs_spli_topk20.npy,.npy,19249616,18.4MB,2026-05-29 21:50,,
processed/chb18_interictal_adjs_topk20.npy,processed,chb18_interictal_adjs_topk20.npy,.npy,19249616,18.4MB,2026-05-10 15:39,,
processed/chb18_interictal_features.npy,processed,chb18_interictal_features.npy,.npy,5347208,5.1MB,2026-04-18 20:31,,
processed/chb18_stats.json,processed,chb18_stats.json,.json,1574,1.5KB,2026-05-18 23:27,,
processed/chb19_ictal.npy,processed,chb19_ictal.npy,.npy,4571264,4.4MB,2026-05-18 23:32,,
processed/chb19_ictal_adjs.npy,processed,chb19_ictal_adjs.npy,.npy,80480,78.6KB,2026-04-18 21:08,,
processed/chb19_ictal_adjs_multiband.npy,processed,chb19_ictal_adjs_multiband.npy,.npy,80480,78.6KB,2026-05-19 16:08,,
processed/chb19_ictal_adjs_multiband_topk20.npy,processed,chb19_ictal_adjs_multiband_topk20.npy,.npy,80480,78.6KB,2026-05-19 16:43,,
processed/chb19_ictal_adjs_spli_topk20.npy,processed,chb19_ictal_adjs_spli_topk20.npy,.npy,80480,78.6KB,2026-05-29 21:51,,
processed/chb19_ictal_adjs_topk20.npy,processed,chb19_ictal_adjs_topk20.npy,.npy,80480,78.6KB,2026-05-10 15:39,,
processed/chb19_ictal_features.npy,processed,chb19_ictal_features.npy,.npy,22448,21.9KB,2026-04-18 20:32,,
processed/chb19_interictal.npy,processed,chb19_interictal.npy,.npy,953008256,908.9MB,2026-05-18 23:32,,
processed/chb19_interictal_adjs.npy,processed,chb19_interictal_adjs.npy,.npy,16752224,16.0MB,2026-04-18 21:07,,
processed/chb19_interictal_adjs_multiband.npy,processed,chb19_interictal_adjs_multiband.npy,.npy,16752224,16.0MB,2026-05-19 15:58,,
processed/chb19_interictal_adjs_multiband_topk20.npy,processed,chb19_interictal_adjs_multiband_topk20.npy,.npy,16752224,16.0MB,2026-05-19 16:43,,
processed/chb19_interictal_adjs_spli_topk20.npy,processed,chb19_interictal_adjs_spli_topk20.npy,.npy,16752224,16.0MB,2026-05-29 21:51,,
processed/chb19_interictal_adjs_topk20.npy,processed,chb19_interictal_adjs_topk20.npy,.npy,16752224,16.0MB,2026-05-10 15:39,,
processed/chb19_interictal_features.npy,processed,chb19_interictal_features.npy,.npy,4653488,4.4MB,2026-04-18 20:31,,
processed/chb19_stats.json,processed,chb19_stats.json,.json,1568,1.5KB,2026-05-18 23:35,,
processed/chb20_ictal.npy,processed,chb20_ictal.npy,.npy,5972096,5.7MB,2026-05-18 23:39,,
processed/chb20_ictal_adjs.npy,processed,chb20_ictal_adjs.npy,.npy,105104,102.6KB,2026-04-18 21:09,,
processed/chb20_ictal_adjs_multiband.npy,processed,chb20_ictal_adjs_multiband.npy,.npy,105104,102.6KB,2026-05-19 16:17,,
processed/chb20_ictal_adjs_multiband_topk20.npy,processed,chb20_ictal_adjs_multiband_topk20.npy,.npy,105104,102.6KB,2026-05-19 16:43,,
processed/chb20_ictal_adjs_spli_topk20.npy,processed,chb20_ictal_adjs_spli_topk20.npy,.npy,105104,102.6KB,2026-05-29 21:53,,
processed/chb20_ictal_adjs_topk20.npy,processed,chb20_ictal_adjs_topk20.npy,.npy,105104,102.6KB,2026-05-10 15:39,,
processed/chb20_ictal_features.npy,processed,chb20_ictal_features.npy,.npy,29288,28.6KB,2026-04-18 20:32,,
processed/chb20_interictal.npy,processed,chb20_interictal.npy,.npy,873824384,833.3MB,2026-05-18 23:39,,
processed/chb20_interictal_adjs.npy,processed,chb20_interictal_adjs.npy,.npy,15360320,14.6MB,2026-04-18 21:08,,
processed/chb20_interictal_adjs_multiband.npy,processed,chb20_interictal_adjs_multiband.npy,.npy,15360320,14.6MB,2026-05-19 16:08,,
processed/chb20_interictal_adjs_multiband_topk20.npy,processed,chb20_interictal_adjs_multiband_topk20.npy,.npy,15360320,14.6MB,2026-05-19 16:43,,
processed/chb20_interictal_adjs_spli_topk20.npy,processed,chb20_interictal_adjs_spli_topk20.npy,.npy,15360320,14.6MB,2026-05-29 21:53,,
processed/chb20_interictal_adjs_topk20.npy,processed,chb20_interictal_adjs_topk20.npy,.npy,15360320,14.6MB,2026-05-10 15:39,,
processed/chb20_interictal_features.npy,processed,chb20_interictal_features.npy,.npy,4266848,4.1MB,2026-04-18 20:32,,
processed/chb20_stats.json,processed,chb20_stats.json,.json,1567,1.5KB,2026-05-18 23:42,,
processed/chb21_ictal.npy,processed,chb21_ictal.npy,.npy,3907712,3.7MB,2026-05-18 23:47,,
processed/chb21_ictal_adjs.npy,processed,chb21_ictal_adjs.npy,.npy,68816,67.2KB,2026-04-18 21:10,,
processed/chb21_ictal_adjs_multiband.npy,processed,chb21_ictal_adjs_multiband.npy,.npy,68816,67.2KB,2026-05-19 16:24,,
processed/chb21_ictal_adjs_multiband_topk20.npy,processed,chb21_ictal_adjs_multiband_topk20.npy,.npy,68816,67.2KB,2026-05-19 16:43,,
processed/chb21_ictal_adjs_spli_topk20.npy,processed,chb21_ictal_adjs_spli_topk20.npy,.npy,68816,67.2KB,2026-05-29 21:53,,
processed/chb21_ictal_adjs_topk20.npy,processed,chb21_ictal_adjs_topk20.npy,.npy,68816,67.2KB,2026-05-10 15:39,,
processed/chb21_ictal_features.npy,processed,chb21_ictal_features.npy,.npy,19208,18.8KB,2026-04-18 20:33,,
processed/chb21_interictal.npy,processed,chb21_interictal.npy,.npy,814473344,776.7MB,2026-05-18 23:47,,
processed/chb21_interictal_adjs.npy,processed,chb21_interictal_adjs.npy,.npy,14317040,13.7MB,2026-04-18 21:09,,
processed/chb21_interictal_adjs_multiband.npy,processed,chb21_interictal_adjs_multiband.npy,.npy,14317040,13.7MB,2026-05-19 16:17,,
processed/chb21_interictal_adjs_multiband_topk20.npy,processed,chb21_interictal_adjs_multiband_topk20.npy,.npy,14317040,13.7MB,2026-05-19 16:43,,
processed/chb21_interictal_adjs_spli_topk20.npy,processed,chb21_interictal_adjs_spli_topk20.npy,.npy,14317040,13.7MB,2026-05-29 21:53,,
processed/chb21_interictal_adjs_topk20.npy,processed,chb21_interictal_adjs_topk20.npy,.npy,14317040,13.7MB,2026-05-10 15:39,,
processed/chb21_interictal_features.npy,processed,chb21_interictal_features.npy,.npy,3977048,3.8MB,2026-04-18 20:32,,
processed/chb21_stats.json,processed,chb21_stats.json,.json,1566,1.5KB,2026-05-18 23:51,,
processed/chb22_ictal.npy,processed,chb22_ictal.npy,.npy,4055168,3.9MB,2026-05-18 23:56,,
processed/chb22_ictal_adjs.npy,processed,chb22_ictal_adjs.npy,.npy,71408,69.7KB,2026-04-18 21:11,,
processed/chb22_ictal_adjs_multiband.npy,processed,chb22_ictal_adjs_multiband.npy,.npy,71408,69.7KB,2026-05-19 13:39,,
processed/chb22_ictal_adjs_multiband_topk20.npy,processed,chb22_ictal_adjs_multiband_topk20.npy,.npy,71408,69.7KB,2026-05-19 16:44,,
processed/chb22_ictal_adjs_spli_topk20.npy,processed,chb22_ictal_adjs_spli_topk20.npy,.npy,71408,69.7KB,2026-05-29 21:54,,
processed/chb22_ictal_adjs_topk20.npy,processed,chb22_ictal_adjs_topk20.npy,.npy,71408,69.7KB,2026-05-10 15:39,,
processed/chb22_ictal_features.npy,processed,chb22_ictal_features.npy,.npy,19928,19.5KB,2026-04-18 20:33,,
processed/chb22_interictal.npy,processed,chb22_interictal.npy,.npy,846102656,806.9MB,2026-05-18 23:56,,
processed/chb22_interictal_adjs.npy,processed,chb22_interictal_adjs.npy,.npy,14873024,14.2MB,2026-04-18 21:10,,
processed/chb22_interictal_adjs_multiband.npy,processed,chb22_interictal_adjs_multiband.npy,.npy,14873024,14.2MB,2026-05-19 13:33,,
processed/chb22_interictal_adjs_multiband_topk20.npy,processed,chb22_interictal_adjs_multiband_topk20.npy,.npy,14873024,14.2MB,2026-05-19 16:43,,
processed/chb22_interictal_adjs_spli_topk20.npy,processed,chb22_interictal_adjs_spli_topk20.npy,.npy,14873024,14.2MB,2026-05-29 21:54,,
processed/chb22_interictal_adjs_topk20.npy,processed,chb22_interictal_adjs_topk20.npy,.npy,14873024,14.2MB,2026-05-10 15:39,,
processed/chb22_interictal_features.npy,processed,chb22_interictal_features.npy,.npy,4131488,3.9MB,2026-04-18 20:33,,
processed/chb22_stats.json,processed,chb22_stats.json,.json,1541,1.5KB,2026-05-18 23:59,,
processed/chb23_ictal.npy,processed,chb23_ictal.npy,.npy,8036480,7.7MB,2026-05-19 00:05,,
processed/chb23_ictal_adjs.npy,processed,chb23_ictal_adjs.npy,.npy,141392,138.1KB,2026-04-18 21:11,,
processed/chb23_ictal_adjs_multiband.npy,processed,chb23_ictal_adjs_multiband.npy,.npy,141392,138.1KB,2026-05-19 16:30,,
processed/chb23_ictal_adjs_multiband_topk20.npy,processed,chb23_ictal_adjs_multiband_topk20.npy,.npy,141392,138.1KB,2026-05-19 16:44,,
processed/chb23_ictal_adjs_spli_topk20.npy,processed,chb23_ictal_adjs_spli_topk20.npy,.npy,141392,138.1KB,2026-05-29 21:55,,
processed/chb23_ictal_adjs_topk20.npy,processed,chb23_ictal_adjs_topk20.npy,.npy,141392,138.1KB,2026-05-10 15:39,,
processed/chb23_ictal_features.npy,processed,chb23_ictal_features.npy,.npy,39368,38.4KB,2026-04-18 20:33,,
processed/chb23_interictal.npy,processed,chb23_interictal.npy,.npy,630816896,601.6MB,2026-05-19 00:05,,
processed/chb23_interictal_adjs.npy,processed,chb23_interictal_adjs.npy,.npy,11088704,10.6MB,2026-04-18 21:11,,
processed/chb23_interictal_adjs_multiband.npy,processed,chb23_interictal_adjs_multiband.npy,.npy,11088704,10.6MB,2026-05-19 16:24,,
processed/chb23_interictal_adjs_multiband_topk20.npy,processed,chb23_interictal_adjs_multiband_topk20.npy,.npy,11088704,10.6MB,2026-05-19 16:44,,
processed/chb23_interictal_adjs_spli_topk20.npy,processed,chb23_interictal_adjs_spli_topk20.npy,.npy,11088704,10.6MB,2026-05-29 21:55,,
processed/chb23_interictal_adjs_topk20.npy,processed,chb23_interictal_adjs_topk20.npy,.npy,11088704,10.6MB,2026-05-10 15:39,,
processed/chb23_interictal_features.npy,processed,chb23_interictal_features.npy,.npy,3080288,2.9MB,2026-04-18 20:33,,
processed/chb23_stats.json,processed,chb23_stats.json,.json,1559,1.5KB,2026-05-19 00:09,,
processed/gamma_aec_chb01_ictal.npy,processed,gamma_aec_chb01_ictal.npy,.npy,588,588.0B,2026-05-31 00:05,,
processed/gamma_aec_chb01_inter.npy,processed,gamma_aec_chb01_inter.npy,.npy,61764,60.3KB,2026-05-31 00:05,,
processed/gamma_aec_chb02_ictal.npy,processed,gamma_aec_chb02_ictal.npy,.npy,308,308.0B,2026-05-31 00:05,,
processed/gamma_aec_chb02_inter.npy,processed,gamma_aec_chb02_inter.npy,.npy,71348,69.7KB,2026-05-31 00:05,,
processed/gamma_aec_chb03_ictal.npy,processed,gamma_aec_chb03_ictal.npy,.npy,552,552.0B,2026-05-31 00:06,,
processed/gamma_aec_chb03_inter.npy,processed,gamma_aec_chb03_inter.npy,.npy,68944,67.3KB,2026-05-31 00:06,,
processed/gamma_aec_chb04_ictal.npy,processed,gamma_aec_chb04_ictal.npy,.npy,524,524.0B,2026-05-31 00:10,,
processed/gamma_aec_chb04_inter.npy,processed,gamma_aec_chb04_inter.npy,.npy,377880,369.0KB,2026-05-31 00:10,,
processed/gamma_aec_chb05_ictal.npy,processed,gamma_aec_chb05_ictal.npy,.npy,700,700.0B,2026-05-31 00:11,,
processed/gamma_aec_chb05_inter.npy,processed,gamma_aec_chb05_inter.npy,.npy,74896,73.1KB,2026-05-31 00:11,,
processed/gamma_aec_chb06_ictal.npy,processed,gamma_aec_chb06_ictal.npy,.npy,308,308.0B,2026-05-31 00:12,,
processed/gamma_aec_chb06_inter.npy,processed,gamma_aec_chb06_inter.npy,.npy,79432,77.6KB,2026-05-31 00:12,,
processed/gamma_aec_chb07_ictal.npy,processed,gamma_aec_chb07_ictal.npy,.npy,460,460.0B,2026-05-31 00:13,,
processed/gamma_aec_chb07_inter.npy,processed,gamma_aec_chb07_inter.npy,.npy,112204,109.6KB,2026-05-31 00:13,,
processed/gamma_aec_chb08_ictal.npy,processed,gamma_aec_chb08_ictal.npy,.npy,1064,1.0KB,2026-05-31 00:14,,
processed/gamma_aec_chb08_inter.npy,processed,gamma_aec_chb08_inter.npy,.npy,30328,29.6KB,2026-05-31 00:14,,
processed/gamma_aec_chb09_ictal.npy,processed,gamma_aec_chb09_ictal.npy,.npy,420,420.0B,2026-05-31 00:16,,
processed/gamma_aec_chb09_inter.npy,processed,gamma_aec_chb09_inter.npy,.npy,145864,142.4KB,2026-05-31 00:16,,
processed/gamma_aec_chb10_ictal.npy,processed,gamma_aec_chb10_ictal.npy,.npy,596,596.0B,2026-05-31 00:17,,
processed/gamma_aec_chb10_inter.npy,processed,gamma_aec_chb10_inter.npy,.npy,114232,111.6KB,2026-05-31 00:17,,
processed/gamma_aec_chb11_ictal.npy,processed,gamma_aec_chb11_ictal.npy,.npy,944,944.0B,2026-05-31 00:17,,
processed/gamma_aec_chb11_inter.npy,processed,gamma_aec_chb11_inter.npy,.npy,57052,55.7KB,2026-05-31 00:17,,
processed/gamma_aec_chb12_ictal.npy,processed,gamma_aec_chb12_ictal.npy,.npy,1212,1.2KB,2026-05-31 00:18,,
processed/gamma_aec_chb12_inter.npy,processed,gamma_aec_chb12_inter.npy,.npy,29964,29.3KB,2026-05-31 00:18,,
processed/gamma_aec_chb13_ictal.npy,processed,gamma_aec_chb13_ictal.npy,.npy,704,704.0B,2026-05-31 00:18,,
processed/gamma_aec_chb13_inter.npy,processed,gamma_aec_chb13_inter.npy,.npy,49936,48.8KB,2026-05-31 00:18,,
processed/gamma_aec_chb14_ictal.npy,processed,gamma_aec_chb14_ictal.npy,.npy,324,324.0B,2026-05-31 00:19,,
processed/gamma_aec_chb14_inter.npy,processed,gamma_aec_chb14_inter.npy,.npy,56060,54.7KB,2026-05-31 00:19,,
processed/gamma_aec_chb15_ictal.npy,processed,gamma_aec_chb15_ictal.npy,.npy,2188,2.1KB,2026-05-31 00:20,,
processed/gamma_aec_chb15_inter.npy,processed,gamma_aec_chb15_inter.npy,.npy,68232,66.6KB,2026-05-31 00:20,,
processed/gamma_aec_chb16_ictal.npy,processed,gamma_aec_chb16_ictal.npy,.npy,240,240.0B,2026-05-31 00:20,,
processed/gamma_aec_chb16_inter.npy,processed,gamma_aec_chb16_inter.npy,.npy,25840,25.2KB,2026-05-31 00:20,,
processed/gamma_aec_chb17_ictal.npy,processed,gamma_aec_chb17_ictal.npy,.npy,424,424.0B,2026-05-31 00:21,,
processed/gamma_aec_chb17_inter.npy,processed,gamma_aec_chb17_inter.npy,.npy,37344,36.5KB,2026-05-31 00:21,,
processed/gamma_aec_chb18_ictal.npy,processed,gamma_aec_chb18_ictal.npy,.npy,460,460.0B,2026-05-31 00:21,,
processed/gamma_aec_chb18_inter.npy,processed,gamma_aec_chb18_inter.npy,.npy,59540,58.1KB,2026-05-31 00:21,,
processed/gamma_aec_chb19_ictal.npy,processed,gamma_aec_chb19_ictal.npy,.npy,376,376.0B,2026-05-31 00:22,,
processed/gamma_aec_chb19_inter.npy,processed,gamma_aec_chb19_inter.npy,.npy,51832,50.6KB,2026-05-31 00:22,,
processed/gamma_aec_chb20_ictal.npy,processed,gamma_aec_chb20_ictal.npy,.npy,452,452.0B,2026-05-31 00:22,,
processed/gamma_aec_chb20_inter.npy,processed,gamma_aec_chb20_inter.npy,.npy,47536,46.4KB,2026-05-31 00:22,,
processed/gamma_aec_chb21_ictal.npy,processed,gamma_aec_chb21_ictal.npy,.npy,340,340.0B,2026-05-31 00:23,,
processed/gamma_aec_chb21_inter.npy,processed,gamma_aec_chb21_inter.npy,.npy,44316,43.3KB,2026-05-31 00:23,,
processed/gamma_aec_chb22_ictal.npy,processed,gamma_aec_chb22_ictal.npy,.npy,348,348.0B,2026-05-31 00:23,,
processed/gamma_aec_chb22_inter.npy,processed,gamma_aec_chb22_inter.npy,.npy,46032,45.0KB,2026-05-31 00:23,,
processed/gamma_aec_chb23_ictal.npy,processed,gamma_aec_chb23_ictal.npy,.npy,564,564.0B,2026-05-31 00:24,,
processed/gamma_aec_chb23_inter.npy,processed,gamma_aec_chb23_inter.npy,.npy,34352,33.5KB,2026-05-31 00:24,,
processed/components/zgamma_chb03_ictal.npy,processed/components,zgamma_chb03_ictal.npy,.npy,552,552.0B,2026-07-01 00:08,,
processed/components/zgamma_chb03_inter.npy,processed/components,zgamma_chb03_inter.npy,.npy,68944,67.3KB,2026-07-01 00:08,,
processed/components/zgamma_chb06_ictal.npy,processed/components,zgamma_chb06_ictal.npy,.npy,308,308.0B,2026-07-01 00:08,,
processed/components/zgamma_chb06_inter.npy,processed/components,zgamma_chb06_inter.npy,.npy,79432,77.6KB,2026-07-01 00:08,,
processed/components/zgamma_chb13_ictal.npy,processed/components,zgamma_chb13_ictal.npy,.npy,704,704.0B,2026-07-01 00:09,,
processed/components/zgamma_chb13_inter.npy,processed/components,zgamma_chb13_inter.npy,.npy,49936,48.8KB,2026-07-01 00:09,,
processed/components/zgamma_chb14_ictal.npy,processed/components,zgamma_chb14_ictal.npy,.npy,324,324.0B,2026-07-01 00:09,,
processed/components/zgamma_chb14_inter.npy,processed/components,zgamma_chb14_inter.npy,.npy,56060,54.7KB,2026-07-01 00:09,,
processed/components/zgamma_chb15_ictal.npy,processed/components,zgamma_chb15_ictal.npy,.npy,2188,2.1KB,2026-07-01 00:09,,
processed/components/zgamma_chb15_inter.npy,processed/components,zgamma_chb15_inter.npy,.npy,68232,66.6KB,2026-07-01 00:09,,
processed/components/zgamma_chb16_ictal.npy,processed/components,zgamma_chb16_ictal.npy,.npy,240,240.0B,2026-07-01 00:09,,
processed/components/zgamma_chb16_inter.npy,processed/components,zgamma_chb16_inter.npy,.npy,25840,25.2KB,2026-07-01 00:09,,
processed/components/zgamma_chb17_ictal.npy,processed/components,zgamma_chb17_ictal.npy,.npy,424,424.0B,2026-07-01 00:09,,
